page	line	token_index	base_token	alternate_token	reason	base_key	alternate_key	base_line	alternate_line	alignment_method	alignment_attribution	resynchronization_attribution	resynchronization_source	base_to_alternate_page_delta	alternate_page	page_match_score	canonical_overlap	shared_canonical_tokens	base_nonempty_count	alternate_nonempty_count	line_count_ratio
194	66	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"''gens pa dan ""Kämä ist rot, hat den Kopf [des"	"''gens pa daṅ ""Kämä ist rot, hat den Kopf [des"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	194	0.584	0.861	311	89	83	1.072
194	78	6	chun	chuṅ	alternate_witness_google_loc_nasal_upgrade	chun	chun	འདོད་པ་ཆུང་བ་ 'dod pa chuṅ ba V'dod chun.	འདོད་པ་ཆུང་བ་ 'dod pa chuṅ ba V'dod chuṅ.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	194	0.584	0.861	311	89	83	1.072
194	88	4	Iha'i	lha’i	alternate_witness_initial_i_to_l_translit	ihai	lhai	"de dag —""i Iha'i ris bdun po de dag tu ... gźal"	"de dag —""i lha’i ris bdun po de dag tu ... gźal"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	194	0.584	0.861	311	89	83	1.072
195	30	4	zen	źen	alternate_witness_google_loc_fricative_upgrade	zen	zen	འདོད་པ་ལ་ཞེན་པ་ 'dod pa la zen pa auch 'dod Zen	འདོད་པ་ལ་ཞེན་པ་ 'dod pa la źen pa auch 'dod Zen	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	195	0.571	0.881	155	76	77	0.987
195	73	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	yur chen can dan khyim med dan / ~ dañ tsan	yur chen can dan khyim med daṅ / ~ daṅ tsan	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	195	0.571	0.881	155	76	77	0.987
195	73	8	dañ	daṅ	alternate_witness_google_loc_velar_nasal_upgrade	dan	dan	yur chen can dan khyim med dan / ~ dañ tsan	yur chen can dan khyim med daṅ / ~ daṅ tsan	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	195	0.571	0.881	155	76	77	0.987
196	63	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	51,26); bltam ba dan / 'dod pa la spyod pa	51,26); bltam ba daṅ / 'dod pa la spyod pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	196	0.665	0.890	170	66	70	0.943
196	64	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"dan / mhon par 'byun ba dan ""die Geburt,"	"dan / mhon par 'byun ba daṅ ""die Geburt,"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	196	0.665	0.890	170	66	70	0.943
198	55	8	Ina	lṅa	alternate_witness_initial_i_to_l_translit	ina	lna	"ba = gzugs sgra dri ro reg bya Ina ""Körper,"	"ba = gzugs sgra dri ro reg bya lṅa ""Körper,"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	198	0.554	0.890	268	82	87	0.943
198	62	4	gZ1	gZi	alternate_witness_citation_siglum	gz1	gzi	"und 'phra men"" (gZ1 2: 296,3)."	"und 'phra men"" (gZi 2: 296,3)."	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	198	0.554	0.890	268	82	87	0.943
198	79	6	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	འདོད་ལྷ་ dod lha auch 'dod pa'i Iha.	འདོད་ལྷ་ dod lha auch 'dod pa'i lha.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	198	0.554	0.890	268	82	87	0.943
199	5	9	bsgyins	bsgyiṅs	alternate_witness_google_loc_nasal_upgrade	bsgyins	bsgyins	can ches cher 'dar ba'i ~i rnam par bsgyins	can ches cher 'dar ba'i ~i rnam par bsgyiṅs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	11	3	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	dod pa'i Iha = kāmadevah (Mvy 3133); 'dod	dod pa'i lha = kāmadevah (Mvy 3133); 'dod	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	14	3	bsos	bśos	alternate_witness_google_loc_fricative_upgrade	bsos	bsos	skyems dan bsos gtsan gis / kon tse — ...	skyems dan bśos gtsan gis / kon tse — ...	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	20	4	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	Lex. dga' rab dban phyug (brDa); bdud dga'	Lex. dga' rab dbaṅ phyug (brDa); bdud dga'	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	64	8	nañ	naṅ	alternate_witness_google_loc_velar_nasal_upgrade	nan	nan	"dem Köcher"" (HMrg 52,3); rgya mtsho'i nañ"	"dem Köcher"" (HMrg 52,3); rgya mtsho'i naṅ"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	68	1	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	dan sdug bshal ba'i rgyu las — par 'dod pa	daṅ sdug bshal ba'i rgyu las — par 'dod pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	74	6	Y$	Yś	alternate_witness_citation_siglum	ys	ys	"heit] von Grund auf heraus"" (Y$ 394); bud"	"heit] von Grund auf heraus"" (Yś 394); bud"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	77	6	khun	khuṅ	alternate_witness_google_loc_nasal_upgrade	khun	khun	"sel"" (dPe 266,16); gser khun gtin rin nas gser"	"sel"" (dPe 266,16); gser khuṅ gtiṅ riṅ nas gser"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	77	7	gtin	gtiṅ	alternate_witness_google_loc_nasal_upgrade	gtin	gtin	"sel"" (dPe 266,16); gser khun gtin rin nas gser"	"sel"" (dPe 266,16); gser khuṅ gtiṅ riṅ nas gser"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	77	8	rin	riṅ	alternate_witness_google_loc_nasal_upgrade	rin	rin	"sel"" (dPe 266,16); gser khun gtin rin nas gser"	"sel"" (dPe 266,16); gser khuṅ gtiṅ riṅ nas gser"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	80	5	bcins	bciṅs	alternate_witness_google_loc_nasal_upgrade	bcins	bcins	ma yin rnams la bcins pa dan / brdeg / mig	ma yin rnams la bciṅs pa daṅ / brdeg / mig	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	80	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	ma yin rnams la bcins pa dan / brdeg / mig	ma yin rnams la bciṅs pa daṅ / brdeg / mig	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	81	2	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"— pa dan ""mi ma yin, die gefesselt und ver-"	"— pa daṅ ""mi ma yin, die gefesselt und ver-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	83	5	khon	khoṅ	alternate_witness_google_loc_nasal_upgrade	khon	khon	"wurden"" (Glr 133,23); khon gsum gyi Sed na"	"wurden"" (Glr 133,23); khoṅ gsum gyi Sed na"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
199	86	3	gdun	gduṅ	alternate_witness_google_loc_nasal_upgrade	gdun	gdun	"61,26); gdun skal rnams ... — pa'i phyir ""um"	"61,26); gduṅ skal rnams ... — pa'i phyir ""um"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	199	0.904	0.923	337	91	85	1.071
200	31	1	nan	naṅ	alternate_witness_google_loc_nasal_upgrade	nan	nan	nan par dkon mchog gsum gyi myin ses sih /	naṅ par dkon mchog gsum gyi myin ses sih /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	200	0.808	0.900	351	93	92	1.011
200	38	4	si	śi	alternate_witness_google_loc_fricative_upgrade	si	si	164,9); rga si dan / myanan dan / sure stags	164,9); rga śi daṅ / myanan daṅ / sure stags	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	200	0.808	0.900	351	93	92	1.011
200	38	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	164,9); rga si dan / myanan dan / sure stags	164,9); rga śi daṅ / myanan daṅ / sure stags	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	200	0.808	0.900	351	93	92	1.011
200	38	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	164,9); rga si dan / myanan dan / sure stags	164,9); rga śi daṅ / myanan daṅ / sure stags	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	200	0.808	0.900	351	93	92	1.011
200	43	7	Ihan	lhan	alternate_witness_initial_i_to_l_translit	ihan	lhan	"ßen"" (T4113 30624); bud med dan Ihan cig"	"ßen"" (T4113 30624); bud med dan lhan cig"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	200	0.808	0.900	351	93	92	1.011
200	44	8	yan	yaṅ	alternate_witness_google_loc_nasal_upgrade	yan	yan	"ca co — pa namis sn len par yan byed cin ""ei-"	"ca co — pa namis sn len par yaṅ byed cin ""ei-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	200	0.808	0.900	351	93	92	1.011
201	8	3	Bhukkh	BhuKkh	alternate_witness_citation_siglum	bhukkh	bhukkh	"ten sollen"" (Bhukkh 136,14); ñams pa sor"	"ten sollen"" (BhuKkh 136,14); ñams pa sor"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	201	0.825	0.905	334	81	78	1.038
201	14	4	btun	btuṅ	alternate_witness_google_loc_nasal_upgrade	btun	btun	Lex. — pa = bza' btun (TTC).	Lex. — pa = bza' btuṅ (TTC).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	201	0.825	0.905	334	81	78	1.038
201	41	9	khañ	khaṅ	alternate_witness_google_loc_velar_nasal_upgrade	khan	khan	"fe [ragt]"" (K1 kha 3 132); gtsug lag khañ nas ~"	"fe [ragt]"" (K1 kha 3 132); gtsug lag khaṅ nas ~"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	201	0.825	0.905	334	81	78	1.038
201	55	1	gañ	gaṅ	alternate_witness_google_loc_velar_nasal_upgrade	gan	gan	"~ gañ tsam pa'i phyl'i (metr.) ""vom Funda-"	"~ gaṅ tsam pa'i phyl'i (metr.) ""vom Funda-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	201	0.825	0.905	334	81	78	1.038
201	60	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"ter erreicht"" (""Dzami 49,19); $o dan po ran la"	"ter erreicht"" (""Dzami 49,19); $o daṅ po raṅ la"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	201	0.825	0.905	334	81	78	1.038
201	60	9	ran	raṅ	alternate_witness_google_loc_nasal_upgrade	ran	ran	"ter erreicht"" (""Dzami 49,19); $o dan po ran la"	"ter erreicht"" (""Dzami 49,19); $o daṅ po raṅ la"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	201	0.825	0.905	334	81	78	1.038
201	66	5	rna	rṅa	alternate_witness_google_loc_nasal_upgrade	rna	rna	"30,4); sp med rna ma — dgu (metr.) ""einer"	"30,4); sp med rṅa ma — dgu (metr.) ""einer"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	201	0.825	0.905	334	81	78	1.038
201	73	3	gan	gaṅ	alternate_witness_google_loc_nasal_upgrade	gan	gan	"men"" (brDa); — gan = khru bZii rin tshad"	"men"" (brDa); — gaṅ = khru bZii rin tshad"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	201	0.825	0.905	334	81	78	1.038
201	81	3	gsed	gśed	alternate_witness_google_loc_fricative_upgrade	gsed	gsed	"gnam lo gsed bZi — ... na (metr.) ""wenn der"	"gnam lo gśed bZi — ... na (metr.) ""wenn der"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	201	0.825	0.905	334	81	78	1.038
203	4	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"med par — Sin rjes su ston pa dan ""zwei-"	"med par — Sin rjes su ston pa daṅ ""zwei-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	203	0.803	0.916	285	86	83	1.036
203	23	8	sod	śod	alternate_witness_google_loc_fricative_upgrade	sod	sod	"lich"" (MTTH3/5/24 3 1); rtse sod spyi khyab las"	"lich"" (MTTH3/5/24 3 1); rtse śod spyi khyab las"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	203	0.803	0.916	285	86	83	1.036
203	29	3	nag	ñag	alternate_witness_google_loc_nasal_upgrade	nag	nag	"~~ rgyu = gdam nag — mkhan gyis — rgyu ""ei-"	"~~ rgyu = gdam ñag — mkhan gyis — rgyu ""ei-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	203	0.803	0.916	285	86	83	1.036
203	35	1	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	"Iha khani ...giens sam / — 679 ""oder sollte ich"	"lha khani ...giens sam / — 679 ""oder sollte ich"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	203	0.803	0.916	285	86	83	1.036
203	39	4	man	maṅ	alternate_witness_google_loc_nasal_upgrade	man	man	Lex. doms sig = man po nani nas gdam ga yod	Lex. doms sig = maṅ po nani nas gdam ga yod	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	203	0.803	0.916	285	86	83	1.036
203	56	2	rin	riṅ	alternate_witness_google_loc_nasal_upgrade	rin	rin	phyag rin mdzes / — sbubs su nub pa'i mchog	phyag riṅ mdzes / — sbubs su nub pa'i mchog	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	203	0.803	0.916	285	86	83	1.036
203	79	5	mtshuns	mtshuṅs	alternate_witness_google_loc_nasal_upgrade	mtshuns	mtshuns	nub phyogs bram ze — mtshuns (metr.)	nub phyogs bram ze — mtshuṅs (metr.)	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	203	0.803	0.916	285	86	83	1.036
204	14	8	dañ	daṅ	alternate_witness_google_loc_velar_nasal_upgrade	dan	dan	"gen"" (Glr 38,17); rtsa chu ~ ba dañ lag rdo"	"gen"" (Glr 38,17); rtsa chu ~ ba daṅ lag rdo"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	204	0.686	0.888	326	90	84	1.071
204	18	6	cin	ciñ	alternate_witness_google_loc_nasal_upgrade	cin	cin	(MTH3/5/17 17); g.yab cin — na spyan ma	(MTH3/5/17 17); g.yab ciñ — na spyan ma	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	204	0.686	0.888	326	90	84	1.071
204	21	2	Ihun	lhun	alternate_witness_initial_i_to_l_translit	ihun	lhun	Lex. Ihun bzed kyi nan du zas kyi lhag	Lex. lhun bzed kyi nan du zas kyi lhag	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	204	0.686	0.888	326	90	84	1.071
204	35	3	mnon	mṅon	alternate_witness_google_loc_nasal_upgrade	mnon	mnon	gnas mams mnon par mi dga' na de la dor	gnas mams mṅon par mi dga' na de la dor	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	204	0.686	0.888	326	90	84	1.071
204	44	9	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"la ril por 'dzin pa — bar 'gyur ba dan ""man"	"la ril por 'dzin pa — bar 'gyur ba daṅ ""man"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	204	0.686	0.888	326	90	84	1.071
204	57	7	sin	śin	alternate_witness_google_loc_fricative_upgrade	sin	sin	"zu bemühen"" (Bca 4.36b); yid kyi sin rta ..."	"zu bemühen"" (Bca 4.36b); yid kyi śin rta ..."	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	204	0.686	0.888	326	90	84	1.071
204	65	9	span	spaṅ	alternate_witness_google_loc_nasal_upgrade	span	span	Lex. ~ dgos pa = 9/0)7 dgos pa'am span dgos	Lex. ~ dgos pa = 9/0)7 dgos pa'am spaṅ dgos	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	204	0.686	0.888	326	90	84	1.071
204	68	7	spon	spoṅ	alternate_witness_google_loc_nasal_upgrade	spon	spon	gton ba ... spon ba (Dagy); — ba'am spon ba	gton ba ... spon ba (Dagy); — ba'am spoṅ ba	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	204	0.686	0.888	326	90	84	1.071
204	75	4	brin	briṅ	alternate_witness_google_loc_nasal_upgrade	brin	brin	Zani lon fa 'brin du bro — — ba...	Zani lon fa 'briṅ du bro — — ba...	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	204	0.686	0.888	326	90	84	1.071
204	76	7	gnan	gnañ	alternate_witness_google_loc_nasal_upgrade	gnan	gnan	"bdun gyis de Itar dbu sun / gnan 770 ""Ari-"	"bdun gyis de Itar dbu sun / gnañ 770 ""Ari-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	204	0.686	0.888	326	90	84	1.071
204	83	7	yañ	yaṅ	alternate_witness_google_loc_velar_nasal_upgrade	yan	yan	rol mo mkhan gyi sgyu rtsal yañ / khyod kyi	rol mo mkhan gyi sgyu rtsal yaṅ / khyod kyi	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	204	0.686	0.888	326	90	84	1.071
204	88	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"zin / gru dan gzin — ba dan ""kleine Flüs-"	"zin / gru dan gzin — ba daṅ ""kleine Flüs-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	204	0.686	0.888	326	90	84	1.071
204	90	4	gZ1	gZi	alternate_witness_citation_siglum	gz1	gzi	"Schiffe ankern [hier]"" (gZ1 1: 451,1)."	"Schiffe ankern [hier]"" (gZi 1: 451,1)."	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	204	0.686	0.888	326	90	84	1.071
205	21	4	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	chos brgyad kyi ~ dan gañ zag gi no 'dzin bral	chos brgyad kyi ~ daṅ gaṅ zag gi ño 'dzin bral	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	205	0.542	0.903	289	79	76	1.039
205	21	5	gañ	gaṅ	alternate_witness_google_loc_velar_nasal_upgrade	gan	gan	chos brgyad kyi ~ dan gañ zag gi no 'dzin bral	chos brgyad kyi ~ daṅ gaṅ zag gi ño 'dzin bral	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	205	0.542	0.903	289	79	76	1.039
205	21	8	no	ño	alternate_witness_google_loc_nasal_upgrade	no	no	chos brgyad kyi ~ dan gañ zag gi no 'dzin bral	chos brgyad kyi ~ daṅ gaṅ zag gi ño 'dzin bral	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	205	0.542	0.903	289	79	76	1.039
205	26	7	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"Lex. dam sa nem nem pa Ita bu ""wie: weicher"	"Lex. dam sa nem nem pa lta bu ""wie: weicher"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	205	0.542	0.903	289	79	76	1.039
205	35	3	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	gsin po Ita bu (Dagy).	gsin po lta bu (Dagy).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	205	0.542	0.903	289	79	76	1.039
205	39	4	gsin	gśin	alternate_witness_google_loc_fricative_upgrade	gsin	gsin	Lex. Zin sa gsin po Ita bu (Dagy).	Lex. Zin sa gśin po lta bu (Dagy).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	205	0.542	0.903	289	79	76	1.039
205	39	6	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. Zin sa gsin po Ita bu (Dagy).	Lex. Zin sa gśin po lta bu (Dagy).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	205	0.542	0.903	289	79	76	1.039
205	46	9	namsu	ñamsu	alternate_witness_google_loc_nasal_upgrade	namsu	namsu	bka' lun dan — bar rje blas dka['] dgu namsu	bka' lun dan — bar rje blas dka['] dgu ñamsu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	205	0.542	0.903	289	79	76	1.039
