volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	headword_transliteration_span_status	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_1_34	1263	7	1	དོན	don	marker_or_damage	yes	no	sufficient	blocked			marker_or_damage	missing_transliteration	9	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	latin_headword_overlap	no	དོན་འཇལ་ don 777 verstehen.
wts_1_34	1263	7	3	འཇལ	verstehen	marker_or_damage	no	no	none	blocked			marker_or_damage	missing_transliteration	17	26	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	latin_headword_overlap	no	དོན་འཇལ་ don 777 verstehen.
wts_1_34	1263	31	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	11	14	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	"དོན་གཉིས་ ""don güis 1°76:7/."
wts_1_34	1263	31	2	གཉིས	güis	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	15	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	"དོན་གཉིས་ ""don güis 1°76:7/."
wts_1_34	1263	37	1	དན	a	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	6	7	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དན་གཉ a Südosten der tibetischen Pro-
wts_1_34	1263	37	2	གཉ	Südosten	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	8	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དན་གཉ a Südosten der tibetischen Pro-
wts_1_34	1263	40	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གཉེར་ don gier don du güer.
wts_1_34	1263	40	2	གཉེར	gier	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གཉེར་ don gier don du güer.
wts_1_34	1263	42	1	དོན	'don	marker_or_damage	no	yes	none	blocked			marker_or_damage	gloss_intrusion	10	14	 	 	token_boundary_secure						unclear	latin_headword_overlap	no	དོན་སྙིང་ 'don $7//7 wahre Bedeutung, Sachver-
wts_1_34	1263	42	4	སྙིང	wahre	marker_or_damage	no	yes	partial	blocked			marker_or_damage	gloss_intrusion	21	26	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			unclear	latin_headword_overlap	no	དོན་སྙིང་ 'don $7//7 wahre Bedeutung, Sachver-
wts_1_34	1263	56	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་མཐུན་ don mthun
wts_1_34	1263	56	2	མཐུན	mthun	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	14	19	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་མཐུན་ don mthun
wts_1_34	1263	58	2	དོན	säin	marker_or_damage	no	yes	none	blocked			marker_or_damage	gloss_intrusion	15	19	 	 	token_boundary_secure						unclear	damage_before_latin_alignment	no	དོན་སྙིང་ 470: säin Eingeweide; vgl. 1’don.
wts_1_34	1263	58	3	སྙིང	Eingeweide	marker_or_damage	no	yes	partial	blocked			marker_or_damage	gloss_intrusion	20	30	 	;	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			unclear	damage_before_latin_alignment	no	དོན་སྙིང་ 470: säin Eingeweide; vgl. 1’don.
wts_1_34	1263	64	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	9	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གཏན་ don gtan systematische Bedeutung.
wts_1_34	1263	64	2	གཏན	gtan	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	13	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གཏན་ don gtan systematische Bedeutung.
wts_1_34	1263	71	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་སྟོང་ don stoṅ ohne Nutzen.
wts_1_34	1263	71	2	སྟོང	stoṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	secure_complete_span	14	18	 	 	token_boundary_secure	ང:ṅ	ṅ		stoṅ	reviewed_tibetan_exact_final_ng_consensus	ordinary_tibetan_lexical_or_compound	none	no	དོན་སྟོང་ don stoṅ ohne Nutzen.
wts_1_34	1263	77	1	ཁྲམས	don	insufficient_feature_coverage	no	no	none	unresolved			gloss_or_prose_noise	gloss_intrusion	18	21	 	 	token_boundary_secure						unclear	none	no	'་ཁྲམས་རང་གྲབ་ང།། don thams cad grub pa ein
wts_1_34	1263	77	2	རང	thams	final_feature_mismatch_only	no	yes	partial	unresolved			gloss_or_prose_noise	gloss_intrusion	22	27	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			unclear	none	no	'་ཁྲམས་རང་གྲབ་ང།། don thams cad grub pa ein
wts_1_34	1263	77	3	གྲབ	cad	insufficient_feature_coverage	no	no	none	unresolved			gloss_or_prose_noise	gloss_intrusion	28	31	 	 	token_boundary_secure						unclear	none	no	'་ཁྲམས་རང་གྲབ་ང།། don thams cad grub pa ein
wts_1_34	1263	77	4	ང	grub	final_feature_mismatch_only	no	yes	partial	unresolved			gloss_or_prose_noise	gloss_intrusion	32	36	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			unclear	none	no	'་ཁྲམས་རང་གྲབ་ང།། don thams cad grub pa ein
wts_1_34	1263	78	1	དོན	I	marker_or_damage	no	yes	none	blocked			marker_or_damage	secure_complete_span	4	5	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	yes	དོན I Samädhi.
wts_1_34	1263	83	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་མཐུན་ don mthun auch don ’thun.
wts_1_34	1263	83	2	མཐུན	mthun	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	14	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་མཐུན་ don mthun auch don ’thun.
wts_1_34	1264	1	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	8	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དག་ don dag
wts_1_34	1264	1	2	དག	dag	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	12	15	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དག་ don dag
wts_1_34	1264	34	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	8	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དག་ don dag Sinn, Zweck.
wts_1_34	1264	34	2	དག	dag	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དག་ don dag Sinn, Zweck.
wts_1_34	1264	43	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	དོན་དང་མཐུན་པ་ don daṅ mthun pa [077 mthun.
wts_1_34	1264	43	2	དང	daṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	19	22	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	དོན་དང་མཐུན་པ་ don daṅ mthun pa [077 mthun.
wts_1_34	1264	43	3	མཐུན	mthun	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	23	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	དོན་དང་མཐུན་པ་ don daṅ mthun pa [077 mthun.
wts_1_34	1264	43	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	29	31	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	དོན་དང་མཐུན་པ་ don daṅ mthun pa [077 mthun.
wts_1_34	1264	45	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དང་ལྡན་པ་ don daṅ ldan pa auch don ldan
wts_1_34	1264	45	2	དང	daṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	18	21	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དོན་དང་ལྡན་པ་ don daṅ ldan pa auch don ldan
wts_1_34	1264	45	3	ལྡན	ldan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	22	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དང་ལྡན་པ་ don daṅ ldan pa auch don ldan
wts_1_34	1264	45	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	27	29	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དང་ལྡན་པ་ don daṅ ldan pa auch don ldan
wts_1_34	1264	58	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	8	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་ don dam
wts_1_34	1264	58	2	དམ	dam	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	12	15	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་ don dam
wts_1_34	1264	82	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	8	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་ don dam höchst wirklich; höchste,
wts_1_34	1264	82	2	དམ	dam	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་ don dam höchst wirklich; höchste,
wts_1_34	1265	1	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་པ་སྟོང་་ don dam pa stoṅ ...
wts_1_34	1265	1	2	དམ	dam	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	20	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་པ་སྟོང་་ don dam pa stoṅ ...
wts_1_34	1265	1	3	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	24	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་པ་སྟོང་་ don dam pa stoṅ ...
wts_1_34	1265	1	4	སྟོང	stoṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	secure_complete_span	27	31	 	 	token_boundary_secure	ང:ṅ	ṅ		stoṅ	reviewed_tibetan_exact_final_ng_consensus	ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་པ་སྟོང་་ don dam pa stoṅ ...
wts_1_34	1265	49	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	8	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དུ་ don du
wts_1_34	1265	49	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	12	14	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དུ་ don du
wts_1_34	1265	66	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	21	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་པ་སྟོང་པ་ཉིད་ don dam pa stoṅ pa nid ei-
wts_1_34	1265	66	2	དམ	dam	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	25	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་པ་སྟོང་པ་ཉིད་ don dam pa stoṅ pa nid ei-
wts_1_34	1265	66	3	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	29	31	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་པ་སྟོང་པ་ཉིད་ don dam pa stoṅ pa nid ei-
wts_1_34	1265	66	4	སྟོང	stoṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	secure_complete_span	32	36	 	 	token_boundary_secure	ང:ṅ	ṅ		stoṅ	reviewed_tibetan_exact_final_ng_consensus	ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་པ་སྟོང་པ་ཉིད་ don dam pa stoṅ pa nid ei-
wts_1_34	1265	66	5	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	37	39	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་པ་སྟོང་པ་ཉིད་ don dam pa stoṅ pa nid ei-
wts_1_34	1265	66	6	ཉིད	nid	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	40	43	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དམ་པ་སྟོང་པ་ཉིད་ don dam pa stoṅ pa nid ei-
wts_1_34	1265	90	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	8	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དུ་ don du.
wts_1_34	1265	90	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	12	14	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དུ་ don du.
wts_1_34	1266	1	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དུ་འགྲེལ་བ་ don du ’grel ba
wts_1_34	1266	1	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	20	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དུ་འགྲེལ་བ་ don du ’grel ba
wts_1_34	1266	1	3	འགྲེལ	’grel	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	23	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དུ་འགྲེལ་བ་ don du ’grel ba
wts_1_34	1266	1	4	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	29	31	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དུ་འགྲེལ་བ་ don du ’grel ba
wts_1_34	1266	49	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དུ་གཉེར་ don du ger
wts_1_34	1266	49	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	17	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་དུ་གཉེར་ don du ger
