signature_id	operation_signature	operation_type	source_sequence	target_sequence	parent_signature	tibetan_role	tibetan_feature	source_position_type	source_position_value	target_position_type	target_position_value	source_context_pattern	target_context_pattern	domain_condition	source_structural_location	target_structural_role	parent_structural_unit	crosses_role_boundaries	extra_source_material	forbidden_tibetan_roles	forbidden_tibetan_features	forbidden_tibetan_role_features	canonical_target_required	aligned_tibetan_required	exact_tibetan_identities	reviewed_atomic_supporting_syllables	reviewed_supporting_occurrences	reviewed_supporting_volumes	reviewed_page_ranges	historical_support	alternate_witness_support	legitimate_controls	conflicts	evidence_tier	authorization_status	rationale	parent_operation_reviewed_support	parent_operation_alternate_support	parent_operation_global_controls	conditioned_reviewed_support	conditioned_alternate_support	conditioned_controls	conditioned_conflicts
sig_SUB_ö_to_m	SUB ö→m	substitution	ö	m																			yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_SUB_ö_to_ź	SUB ö→ź	substitution	ö	ź																			yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_SUB_ü_to_e	SUB ü→e	substitution	ü	e																			yes	yes		0	0			0	0	5	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	5	0	0	5	0
sig_SUB_ü_to_u	SUB ü→u	substitution	ü	u																			yes	yes		0	0			0	11	5	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	11	5	0	11	5	0
sig_SUB_ü_to_ñ	SUB ü→ñ	substitution	ü	ñ																			yes	yes		0	0			0	17	5	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	17	5	0	17	5	0
sig_SUB_ā_to_ź	SUB ā→ź	substitution	ā	ź																			yes	yes		0	0			0	0	1	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	1	0	0	1	0
sig_SUB_ı_to_e	SUB ı→e	substitution	ı	e																			yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_SUB_ı_to_i	SUB ı→i	substitution	ı	i																			yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_SUB_ń_to_ṅ	SUB ń→ṅ	substitution	ń	ṅ		suffix_coda	ང	token_final		token_final				ordinary_tibetan_lexical_or_compound									yes	yes		2	24	wts_35_51;wts_8_b;wts_9_m	wts_35_51:826-941;wts_8_b:70-547;wts_9_m:15-392	0	4	0	0	persistent_reviewed_decision	authorized_role_conditioned	Explicit feature-specific final-nasal reviews establish this OCR variant; no general nasal normalization is authorized.	24	4	0	24	4	0	0
sig_SUB_ś_to_S	SUB ś→S	substitution	ś	S																			yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_SUB_ś_to_s	SUB ś→s	substitution	ś	s										ordinary_tibetan_lexical_or_compound									yes	yes		0	0			0	2	0	0	persistent_reviewed_decision	candidate_review	Current corpus evidence may reflect competing transcription conventions for ཤ; no stable reviewed ordinary-Tibetan direction is established.	0	2	0	0	2	0	0
sig_SUB_ṅ_to_d	SUB ṅ→d	substitution	ṅ	d																			yes	yes		0	0			0	0	204	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	204	0	0	204	0
sig_SUB_ṅ_to_i	SUB ṅ→i	substitution	ṅ	i																			yes	yes		0	0			0	0	204	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	204	0	0	204	0
sig_SUB_ṅ_to_l	SUB ṅ→l	substitution	ṅ	l																			yes	yes		0	0			0	0	204	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	204	0	0	204	0
sig_SUB_ṅ_to_r	SUB ṅ→r	substitution	ṅ	r																			yes	yes		0	0			0	0	204	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	204	0	0	204	0
sig_SUB_ṅ_to_s	SUB ṅ→s	substitution	ṅ	s																			yes	yes		0	0			0	0	204	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	204	0	0	204	0
sig_SUB_ṅ_to_y	SUB ṅ→y	substitution	ṅ	y																			yes	yes		0	0			0	0	204	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	204	0	0	204	0
sig_SUB_’_to_'	SUB ’→'	substitution	’	'																			yes	yes		0	0			0	202	47	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	202	47	0	202	47	0
sig_SUB_’_to_c	SUB ’→c	substitution	’	c																			yes	yes		0	0			0	0	47	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	47	0	0	47	0
sig_SUB_’_to_d	SUB ’→d	substitution	’	d																			yes	yes		0	0			0	0	47	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	47	0	0	47	0
sig_SUB_’_to_h	SUB ’→h	substitution	’	h																			yes	yes		0	0			0	0	47	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	47	0	0	47	0
sig_SUB_’_to_k	SUB ’→k	substitution	’	k																			yes	yes		0	0			0	0	47	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	47	0	0	47	0
sig_SUB_’_to_l	SUB ’→l	substitution	’	l																			yes	yes		0	0			0	0	47	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	47	0	0	47	0
sig_SUB_’_to_m	SUB ’→m	substitution	’	m																			yes	yes		0	0			0	0	47	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	47	0	0	47	0
sig_SUB_’_to_o	SUB ’→o	substitution	’	o																			yes	yes		0	0			0	0	47	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	47	0	0	47	0
sig_SUB_’_to_p	SUB ’→p	substitution	’	p																			yes	yes		0	0			0	0	47	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	47	0	0	47	0
sig_SUB_’_to_s	SUB ’→s	substitution	’	s																			yes	yes		0	0			0	0	47	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	47	0	0	47	0
sig_SUB_’_to_y	SUB ’→y	substitution	’	y																			yes	yes		0	0			0	2	47	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	47	0	2	47	0
FINAL_NI_TO_NG	REPLACE ni→ṅ	complex	REPLACE ni→ṅ		REPLACE ni→ṅ	suffix_coda	ང	token_final		token_final		ni$	ṅ$	ordinary_tibetan_lexical_or_compound									yes	yes		0	0			0	0	0	0	persistent_reviewed_conditioned_child	authorized_role_conditioned	Conditioned final ni→ṅ is supported by exact reviewed ཡང, སྣང, གཙང, and རྐང families plus exact alternate witnesses; it is atomic OCR segmentation only at a secure token-final Tibetan ང coda.	0	11	0	0	0	0	0
FINAL_R_TO_NG	SUB r→ṅ	substitution	r	ṅ	SUB r→ṅ	suffix_coda	ང	token_final		token_final		r$	ṅ$	ordinary_tibetan_lexical_or_compound									yes	yes		7	9	wts_1_34;wts_35_51;wts_8_b		0	0	0	0	persistent_reviewed_conditioned_child	authorized_role_conditioned	Nine exact reviewed corrections across seven Tibetan syllables and three volumes establish final r as OCR for ṅ only when the independently secure Tibetan suffix is ང and the authoritative target differs solely at the token-final coda; broad r→ṅ remains prohibited.	9	12	666	9	0	0	0
FINAL_RI_TO_NG	REPLACE ri→ṅ	complex	REPLACE ri→ṅ		REPLACE ri→ṅ	suffix_coda	ང	token_final		token_final		ri$	ṅ$	ordinary_tibetan_lexical_or_compound									yes	yes		6	8	wts_1_34;wts_35_51;wts_8_b		0	0	0	0	persistent_reviewed_conditioned_child	authorized_role_conditioned	Eight exact reviewed corrections across six Tibetan syllables and three volumes, plus seven independent alternate-witness recurrences and zero gated controls, establish token-final ri as OCR for ṅ only at an independently secure Tibetan ང coda.	8	7	0	8	0	0	0
ASPIRATE_DIGRAPH_B_TO_H	SUB b→h	substitution	b	h	SUB b→h	root_consonant		exact_index	1	within_target_role_span		^[kpt]b	^[kpt]h	ordinary_tibetan_lexical_or_compound		root_consonant	role_span	no	no				yes	yes		23	23	wts_1_34;wts_35_51		0	0	0	0	persistent_reviewed_conditioned_child	candidate_review	The broad b→h packet conflates several aspirate digraphs and a distinct cluster pattern; the narrow k/p/t initial-digraph subset has no reviewed atomic correction or exact-row alternate witness and remains deferred.	26	41	505	23	0	0	0
ROOT_KB_TO_KH	SUB b→h	substitution	b	h	SUB b→h	root_consonant	ཁ	exact_index	1	within_target_role_span		^kb	^kh	ordinary_tibetan_lexical_or_compound		root_consonant	role_span	no	no				yes	yes		4	4	wts_35_51		0	0	0	0	persistent_reviewed_conditioned_child	authorized_role_conditioned	Four independently reviewed exact rows across four Tibetan syllables establish b misread for h at the second glyph of canonical root kh; targets and same-source kh controls predate the corrections.	26	41	505	4	0	0	0
ROOT_TB_TO_TH	SUB b→h	substitution	b	h	SUB b→h	root_consonant	ཐ	exact_index	1	within_target_role_span		^tb	^th	ordinary_tibetan_lexical_or_compound		root_consonant	role_span	no	no				yes	yes		5	5	wts_1_34;wts_35_51		0	0	0	0	persistent_reviewed_conditioned_child	authorized_role_conditioned	Five independently reviewed exact rows across five Tibetan syllables establish b misread for h at the second glyph of canonical root th; targets and same-source th controls predate the corrections.	26	41	505	5	0	0	0
ROOT_PB_TO_PH	SUB b→h	substitution	b	h	SUB b→h	root_consonant	ཕ	exact_index	1	within_target_role_span		^pb	^ph	ordinary_tibetan_lexical_or_compound		root_consonant	role_span	no	no				yes	yes		14	14	wts_35_51		0	0	0	0	persistent_reviewed_conditioned_child	authorized_role_conditioned	Fourteen independently reviewed exact rows across fourteen Tibetan syllables establish b misread for h at the second glyph of canonical root ph; targets and page-local ph controls predate the corrections.	26	41	505	14	0	0	0
ROOT_TSB_TO_TSH	SUB b→h	substitution	b	h	SUB b→h	root_consonant	ཚ	exact_index	2	within_target_role_span		^tsb	^tsh	ordinary_tibetan_lexical_or_compound		root_consonant	role_span	no	no				yes	yes		0	0			0	0	0	0	persistent_reviewed_conditioned_child	candidate_review	Four secure Gate-0 rows share tsb→tsh, but none has reviewed atomic or exact-row alternate-witness support.	26	41	505	0	0	0	0
ROOT_MTB_TO_MTH	SUB b→h	substitution	b	h	SUB b→h	root_consonant	ཐ	exact_index	2	within_target_role_span		^mtb	^mth	ordinary_tibetan_lexical_or_compound		root_consonant	role_span	no	no				yes	yes		1	1	wts_1_34		0	0	0	0	persistent_reviewed_conditioned_child	candidate_review	One secure Gate-0 row exhibits mtb→mth; a singleton without reviewed or witness support remains deferred.	26	41	505	1	0	0	0
INITIAL_STRAIGHT_APOSTROPHE_EXTRA_NO_ACHUNG	DEL '	deletion	'		DEL '			extra_source_initial		token_initial		^'		ordinary_tibetan_lexical_or_compound	extra_source_material:token_initial		extra_source_material		yes		འ		yes	yes		0	0			0	0	0	0	persistent_reviewed_conditioned_child	candidate_review	The structurally repaired packet isolates a large token-initial extra-glyph family whose remaining source equals the authoritative target, but it has no reviewed atomic support or exact-row alternate-witness agreement and is typographically concentrated. OCR, layout, and editorial causes remain unresolved.	0	2	43	0	0	0	0
INITIAL_CURLY_APOSTROPHE_EXTRA_NO_ACHUNG	DEL ’	deletion	’		DEL ’			extra_source_initial		token_initial		^’		ordinary_tibetan_lexical_or_compound	extra_source_material:token_initial		extra_source_material		yes		འ		yes	yes		0	0			0	0	0	0	persistent_reviewed_conditioned_child	candidate_review	Curly leading apostrophes form a separate, smaller typographic pattern and cannot inherit evidence from straight apostrophes. No reviewed atomic or exact-row alternate-witness evidence establishes deletion authority.	0	0	47	0	0	0	0
INS_R_SUBJOINED	INS r	insertion		r	INS r	subjoined_consonants	ར	source_internal		within_target_role_span			r	ordinary_tibetan_lexical_or_compound		subjoined_consonants	role_span	no	no				yes	yes		10	10	wts_1_34;wts_35_51;wts_8_b		0	0	0	0	persistent_reviewed_conditioned_child	authorized_role_conditioned	Eleven current exact corrections across ten Tibetan syllables independently establish omission of r wholly inside the canonical subjoined-r span; authoritative targets and local controls predate correction.	13	13	0	10	0	0	0
INS_R_SUPERSCRIPT	INS r	insertion		r	INS r	superscript	ར	source_initial_or_internal		within_target_role_span			r	ordinary_tibetan_lexical_or_compound		superscript	role_span	no	no				yes	yes		2	2	wts_35_51;wts_9_m		0	0	0	0	persistent_reviewed_conditioned_child	candidate_review	Two exact reviewed corrections across two Tibetan syllables establish those identities, but the evidence remains too small and narrow for reusable superscript-r omission authority.	13	13	0	2	0	0	0
ROOT_T_MISSING_H	INS h	insertion		h	INS h	root_consonant	ཐ	source_initial_or_internal		within_target_role_span		^t	^th	ordinary_tibetan_lexical_or_compound		root_consonant	role_span	no	no				yes	yes		1	1	wts_35_51		0	0	0	0	persistent_reviewed_conditioned_child	candidate_review	One exact reviewed root-ཐ correction establishes ton→thon at that identity, but one syllable in one volume is insufficient for reusable missing-h authority.	7	2	0	1	0	0	0
ROOT_P_MISSING_H	INS h	insertion		h	INS h	root_consonant	ཕ	source_initial_or_internal		within_target_role_span		^p	^ph	ordinary_tibetan_lexical_or_compound		root_consonant	role_span	no	no				yes	yes		6	6	wts_35_51		0	0	0	0	persistent_reviewed_conditioned_child	candidate_review	Six independently reviewed root-ཕ syllables establish their exact corrections, but all current evidence is concentrated in one volume and exact alternate support is insufficient for reusable missing-h authority.	7	2	0	6	0	0	0
VOWEL_N_TO_U	SUB n→u	substitution	n	u	SUB n→u	vowel	u			within_target_role_span		n	u	ordinary_tibetan_lexical_or_compound		vowel	role_span	no	no				yes	yes		9	9	wts_1_34;wts_35_51		0	0	0	0	persistent_reviewed_conditioned_child	authorized_role_conditioned	Nine structurally attributed exact reviews across nine Tibetan syllables in two volumes establish n misread for u wholly inside the independently delimited explicit-ུ vowel span; a tenth exact row is accepted but remains non-propagating because its structural span is unresolved.	10	21	326	9	0	0	0
