tibetan_syllable	source	canonical_target	occurrence_count	current_alignment_status	rescue_category	layout_evidence	canonical_agreement_diagnostic_only	upgrade_authorized	blocker	sample_contexts
ཆང	chan	chaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆང་སྣོད་ chan snod Bierkrug.
ཆང	chan	chaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆང་པ་སྟོང་པ་ chan pa stoṅ pa mit leeren Hän-
ཆང	chan	chaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆང་སྒགས་ chan spags TIsampa, die mit chan
ཆང	chan	chaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆང་བན་ chan ban
ཆང	chan	chaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆང་བན་ chan ban Biergefäß; vgl. chin. ཏཱཾ p’an
ཆང	chan	chaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆང་ཁ་ chan bu auch chans bu, 'phyan bu
ཆང	chan	chaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆང་རྩི་ chan rtsi Bierhefe.
ཆང	chan	chaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆང་ཚང་ chan tshah Wirtshaus, Schenke.
ཚང	tshah	tshaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆང་ཚང་ chan tshah Wirtshaus, Schenke.
ཆང	chan	chaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆང་འཚོང་ chan ’tshon auch chan tshon, char
ཆང	chan	chaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆང་རག་ chan rag Arrak und chaṅ.
ཆང	chan	chaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆང་ལྷས་ chan lhas Wirtshaus, Biergarten.
གསང	gsan	gsaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆབ་གསང་ chab gsan Bez. für Urin.
རླུང	rlun	rluṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆར་སྣེ་རླུང་།ྲིད་ char sne rlun khrid „Wind führt
རླུང	rlun	rluṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆར་སྣེ་རླུང་ཁྲིད་ char sne rlun khrid „Wind führt
ཀློང	klon	kloṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆུ་ཀློང་ chu klon Flußmitte.
གླིང	glin	gliṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆུ་གླིང་ chu glin kleine Insel, Sandbank.
རིང	rin	riṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆུ་མིག་རིང་མོ་ chu mig rin mo npr. ein Kloster
མིང	min	miṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆུ་ཡི་མིང་ཅན་ chu yi min can.
གྲོང	gron	groṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆུ་སིན་གྲོང་ཀྱེར་ chu srin gron khyer Bez. des
བཞི	bzi	bźi	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆེ་བཞི་ che bzi
བཞི	bZi	bźi	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆེ་བཞི་ che bZi auch che gZi Zeuge.
ལུང	lun	luṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆེན་ལུང་ chen lun der chinesische Kaiser 87 [£
ཀློང	klon	kloṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆོས་ཀློང་ chos klon Allwissenheit, Meister-
སྐྱོང	skyon	skyoṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆོས་སྐྱོང chos skyon
སྐྱོང	skyon	skyoṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆོས་སྐྱོང་ chos skyon.
སྐྱོང	skyon	skyoṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆོས་སྐྱོང་ཆེན་མོ་ chos skyon chen mo
སྐྱོང	skyon	skyoṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆོས་སྐྱོང་ཆེན་མོ་ chos skyon chen mo der große
སྐྱོང	skyon	skyoṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆོས་སྐྱོང་བའི་རྒྱལ་པོ་ chos skyon ba’i rgyal po
རིང	rin	riṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆོས་ཅན་རིང་ chos can rin Bez. für Esel.
ཀློང	klon	kloṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆོས་དབྱིངས་ཀློང་དུ་ chos dbyins klon du
བཞི	bzi	bźi	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆོས་བཞི་ chos bzi
ལུང	lun	luṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཆོས་ལུང་ chos lun npr. ein Ort.
ཁུང	khun	khuṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	མཆན་ཁུང་ mchan khun Achselhöhle, -grube.
སྦྲང	sbran	sbraṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	མཆུ་སྦྲང་ mchu sbran Bez. für Flöte.
རིང	rin	riṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	མཆུ་རིང་ mchu rin Bez. für Wildschwein.
སྡོང	sdon	sdoṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	མཆོད་སྡོང་སྦྱིན་འཕྲོག་ mchod sdon sbyin phrog
འཆང	chan	chaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཆང་མོ། chan mo འཆད་ Pchad འཆད་ཉན་ ’chad 722 འཆམ་དཔོན་ ’cham dpon
གཞི	gZi	gźi	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཆར་གཞི་ char gZi Plan.
གྲོང	gron	groṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཆི་མེད་གྲོང་གཙོ་ 'chi med gron 9750 Beiname
འཆིང	chin	chiṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཆིང་ཐག་ ‚chin thag Seil, Fessel.
འཆིང	chin	chiṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཆིང་ཕུ་ chin phu
འཆིང	chin	chiṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཆིང་བ་སྦྱིན་ ‚chin ba sbyin Bez. für eine
འཆིང	chin	chiṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཆིང་བུ་ chin bu ↑ mchin bu.
འཆིང	chin	chiṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཆིང་བྱེད་ chin byed.
འཆིང	chin	chiṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཆིང་ཀྱེད་མ་ chin byed ma auch ’chin byed pa
འཆིང	chin	chiṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཆིང་ཀྲབ་ chin zab tief.
འཆིང	chin	chiṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཆིང་ཡིག་ chin ༡/79 Tchins yıg.
འཆིང	chin	chiṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཆིང་སྔང་ chin san Tchin san.
སྡོང	sdon	sdoṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཇ་སྡོང་ ja sdon Teestrauch.
ཀྱང	kyan	kyaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཇི་ནས་ཀྱང་ JE nas kyan unbedingt; vgl. །€/ nas
གླིང	glin	gliṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཇོ་མོ་གླིང་གསུམ jo mo glin gsum Bez. für drei
བཞི	bZi	bźi	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཇོ་སུས་བཞི་ jo sras bZi Bez. für die vier Schüler
ལུང	lun	luṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཇག་ལུང་ ag lun Schlinge.
གཏིང	gtin	gtiṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཇམ་གཏིང་ངེར་ Jam gtin her ganz leise.
གསང	gsan	gsaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཇམ་དཔལ་གསང་གྒང་ Jam dpal gsan rgynd npr.
ཀློང	klon	kloṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཇའ་ཀློང་ཡེ་ཤེས་ ja’ klon ye śes ein ritueller
སྐྱོང	skyon	skyoṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཇིག་རྟེན་སྐྱོང་ ig rten skyon auch ~ ba Bez.
སྡང	sdan	sdaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཇིགས་སྡང་ igs sdan auch ?//75 sdans jmdn.
རུང	run	ruṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཇིགས་སུ་རུང་བ་ gs su run ba [ ?/0$ run.
བཟང	bzan	bzaṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	རྗེ་རེགས་མ་བཟང་ rje rigs ma bzan die Gottheit
བཟུང	bzun	bzuṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	རྗེས་བཟུང་ rjes bzun 1705 su bzun.
མཐོང	mthon	mthoṅ	0	structurally_unaligned	structurally_unaligned	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	རྗེས་སུ་མཐོང་ rjes su mthon betrachten, erken-
