volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	headword_transliteration_span_status	headword_domain_status	headword_domain_evidence	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_35_51	1013	63	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	12	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་འབྱོར་ phyir ""byor zurückkehren,"
wts_35_51	1013	63	2	འབྱོར	byor	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	19	23	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་འབྱོར་ phyir ""byor zurückkehren,"
wts_35_51	1014	1	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	20	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་མི་ལྗོག་པའི་ "" phyir mi ldog pa'i"
wts_35_51	1014	1	2	མི	mi	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	26	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་མི་ལྗོག་པའི་ "" phyir mi ldog pa'i"
wts_35_51	1014	1	3	ལྗོག	ldog	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	29	33	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་མི་ལྗོག་པའི་ "" phyir mi ldog pa'i"
wts_35_51	1014	1	4	པའི	pa'i	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	34	38	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་མི་ལྗོག་པའི་ "" phyir mi ldog pa'i"
wts_35_51	1014	31	1	ར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	22	27	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ར་མི་ལྡོག་པའི་ཡེ་ཤེས་ phyir nu Idog pa'i ye śes
wts_35_51	1014	31	2	མི	nu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	28	30	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ར་མི་ལྡོག་པའི་ཡེ་ཤེས་ phyir nu Idog pa'i ye śes
wts_35_51	1014	31	3	ལྡོག	Idog	marker_or_damage	no	no	none	blocked			marker_or_damage	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	31	35	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	yes	ར་མི་ལྡོག་པའི་ཡེ་ཤེས་ phyir nu Idog pa'i ye śes
wts_35_51	1014	31	4	པའི	pa'i	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	36	40	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ར་མི་ལྡོག་པའི་ཡེ་ཤེས་ phyir nu Idog pa'i ye śes
wts_35_51	1014	31	5	ཡེ	ye	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	41	43	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ར་མི་ལྡོག་པའི་ཡེ་ཤེས་ phyir nu Idog pa'i ye śes
wts_35_51	1014	31	6	ཤེས	śes	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	44	47	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ར་མི་ལྡོག་པའི་ཡེ་ཤེས་ phyir nu Idog pa'i ye śes
wts_35_51	1014	34	1	ཕྱིར	mi	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་མི་ནུར་བ་ ༼ mi nur ba Nicht-Aversion,
wts_35_51	1014	34	2	མི	nur	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	20	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་མི་ནུར་བ་ ༼ mi nur ba Nicht-Aversion,
wts_35_51	1014	34	3	ནུར	ba	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	24	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་མི་ནུར་བ་ ༼ mi nur ba Nicht-Aversion,
wts_35_51	1014	34	4	བ	Nicht-Aversion	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	27	41	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་མི་ནུར་བ་ ༼ mi nur ba Nicht-Aversion,
wts_35_51	1014	41	1	ཕིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	14	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕིར་མེ་འོང་བ་ phyir mi oṅ ba auch phyir mi
wts_35_51	1014	41	2	མེ	mi	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	20	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕིར་མེ་འོང་བ་ phyir mi oṅ ba auch phyir mi
wts_35_51	1014	41	3	འོང	oṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	23	25	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	ཕིར་མེ་འོང་བ་ phyir mi oṅ ba auch phyir mi
wts_35_51	1014	41	4	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	26	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕིར་མེ་འོང་བ་ phyir mi oṅ ba auch phyir mi
wts_35_51	1014	44	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞིང་ phyir źiṅ
wts_35_51	1014	44	2	ཞིང	źiṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	19	 		token_boundary_secure	ཞ:ź;ང:ṅ	ź;ṅ		źiṅ	reviewed_tibetan_exact_transcription_integrity	ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞིང་ phyir źiṅ
wts_35_51	1014	73	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞིང་ phyir źiṅ auch phyir bin wieder, wie-
wts_35_51	1014	73	2	ཞིང	źiṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	19	 	 	token_boundary_secure	ཞ:ź;ང:ṅ	ź;ṅ		źiṅ	reviewed_tibetan_exact_transcription_integrity	ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞིང་ phyir źiṅ auch phyir bin wieder, wie-
wts_35_51	1015	15	1	ཕྱིར	pphyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	18	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞེང་དད་ཆེ་བ་ pphyir Ziṅ dad che ba ver-
wts_35_51	1015	15	2	ཞེང	Ziṅ	nonfinal_feature_mismatch	no	yes	partial	blocked			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	25	28	 	 	token_boundary_secure	ཞ:ź;ང:ṅ	ṅ	root_consonant:ཞ->ź			ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞེང་དད་ཆེ་བ་ pphyir Ziṅ dad che ba ver-
wts_35_51	1015	15	3	དད	dad	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	29	32	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞེང་དད་ཆེ་བ་ pphyir Ziṅ dad che ba ver-
wts_35_51	1015	15	4	ཆེ	che	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	33	36	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞེང་དད་ཆེ་བ་ pphyir Ziṅ dad che ba ver-
wts_35_51	1015	15	5	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	37	39	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞེང་དད་ཆེ་བ་ pphyir Ziṅ dad che ba ver-
wts_35_51	1015	19	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་ཞིང་འདུན་པ་ phyir źiṅ ""dm pa sehr lüstern;"
wts_35_51	1015	19	2	ཞིང	źiṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	23	26	 	 	token_boundary_secure	ཞ:ź;ང:ṅ	ź;ṅ		źiṅ	reviewed_tibetan_exact_transcription_integrity	ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་ཞིང་འདུན་པ་ phyir źiṅ ""dm pa sehr lüstern;"
wts_35_51	1015	19	3	འདུན	dm	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	28	30	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་ཞིང་འདུན་པ་ phyir źiṅ ""dm pa sehr lüstern;"
wts_35_51	1015	19	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	31	33	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་ཞིང་འདུན་པ་ phyir źiṅ ""dm pa sehr lüstern;"
wts_35_51	1015	24	1	ཕྱིར	pphyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞིང་འདོད་པ་ pphyir 'dod pa übermäßige
wts_35_51	1015	24	2	ཞིང	'dod	multiple_feature_mismatches	no	yes	partial	blocked			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	24	28	 	 	token_boundary_secure	ཞ:ź;ང:ṅ		root_consonant:ཞ->ź;suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞིང་འདོད་པ་ pphyir 'dod pa übermäßige
wts_35_51	1015	24	3	འདོད	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	29	31	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞིང་འདོད་པ་ pphyir 'dod pa übermäßige
wts_35_51	1015	24	4	པ	übermäßige	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	32	42	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞིང་འདོད་པ་ pphyir 'dod pa übermäßige
wts_35_51	1015	36	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	15	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞིང་བྱུང་ phyir źiṅ byuṅ pf, zu lphyir Zin
wts_35_51	1015	36	2	ཞིང	źiṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	21	24	 	 	token_boundary_secure	ཞ:ź;ང:ṅ	ź;ṅ		źiṅ	reviewed_tibetan_exact_transcription_integrity	ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞིང་བྱུང་ phyir źiṅ byuṅ pf, zu lphyir Zin
wts_35_51	1015	36	3	བྱུང	byuṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	25	29	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཞིང་བྱུང་ phyir źiṅ byuṅ pf, zu lphyir Zin
wts_35_51	1015	40	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བཞུད་ phyir bzud
wts_35_51	1015	40	2	བཞུད	bzud	nonfinal_feature_mismatch	no	yes	partial	blocked			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 		token_boundary_secure	ཞ:ź		root_consonant:ཞ->ź			ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བཞུད་ phyir bzud
wts_35_51	1016	1	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བློག་ phyir zlog
wts_35_51	1016	1	2	བློག	zlog	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བློག་ phyir zlog
wts_35_51	1016	2	1	རྣ	phyirzlog	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	9	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྣ་གྒོག་ phyirzlog pf. fur. lphyir bzlog vertrei-
wts_35_51	1016	2	2	གྒོག	pf	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	19	21	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྣ་གྒོག་ phyirzlog pf. fur. lphyir bzlog vertrei-
wts_35_51	1016	8	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བཟླས་ phyir bzlas pf. entgegnen.
wts_35_51	1016	8	2	བཟླས	bzlas	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བཟླས་ phyir bzlas pf. entgegnen.
wts_35_51	1016	15	1	འ	a	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	3	4	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འ༽ a. . .
